contigName	contigLen	totalAvgDepth	D1DNA_map_sorted.bam	D1DNA_map_sorted.bam-var
k105_16723	1355	18.6888	18.6888	29.5634
k105_98247	1121	7.53862	7.53862	6.90444
k105_98251	1749	12.5341	12.5341	11.1276
k105_108350	1255	10.3919	10.3919	13.6896
k105_149750	2845	24.603	24.603	74.7999
k105_108353	1141	10.8799	10.8799	11.4937
k105_108354	1375	14.9649	14.9649	54.7463
k105_149754	2277	10.6742	10.6742	9.97704
k105_6430	1208	11.2467	11.2467	18.1368
k105_6431	1527	8.68918	8.68918	4.42073
k105_26541	6798	31.5205	31.5205	51.6593
k105_159570	13059	23.1888	23.1888	29.6229
k105_159575	1435	11.979	11.979	17.1452
k105_129116	1172	7.94325	7.94325	10.2984
k105_36920	2306	13.276	13.276	16.4811
k105_118665	1503	14.4294	14.4294	19.2082
k105_118668	1085	9.05668	9.05668	8.00426
k105_77716	1658	14.3097	14.3097	17.0527
k105_118671	2167	11.9881	11.9881	21.9582
k105_87910	2296	25.4203	25.4203	41.6115
k105_87912	1017	11.5559	11.5559	5.10166
k105_46935	1791	10.3309	10.3309	6.38252
k105_87917	1428	33.7136	33.7136	34.488
k105_46944	1047	8.74136	8.74247	9.51286
k105_98252	1875	8.42899	8.42899	5.97246
k105_16728	1873	13.9158	13.9158	12.9622
k105_139288	2666	12.9571	12.9571	10.1907
k105_149764	1187	7.0704	7.0704	5.30294
k105_26554	1409	15.8896	15.8896	24.1413
k105_57538	1319	13.213	13.213	15.7448
k105_6442	1008	11.5909	11.5909	5.41353
k105_67536	4271	12.5712	12.5712	20.6231
k105_67539	1268	7.98122	7.98122	3.89134
k105_159579	2451	41.0126	41.0126	107.549
k105_67540	1247	13.2033	13.2033	9.28073
k105_36922	1311	12.2705	12.2705	13.2389
k105_36923	1214	8.40602	8.40602	3.62614
k105_129129	1501	12.4345	12.4345	29.1777
k105_36924	1094	11.1716	11.1716	6.10411
k105_36927	1463	29.211	29.211	98.3637
k105_118673	1182	11.8488	11.8488	17.2399
k105_87918	1434	21.9992	21.9992	25.5238
k105_87919	1385	7.09393	7.09393	4.53087
k105_46947	2263	12.7364	12.7364	33.1611
k105_16735	3036	10.1493	10.1497	8.65004
k105_16738	1010	17.4395	17.4395	21.1686
k105_139289	6244	14.3546	14.3546	17.9408
k105_149769	1667	21.8985	21.8985	74.3808
k105_26563	1741	8.16845	8.16845	7.5879
k105_108377	1590	23.8264	23.8264	149.237
k105_108378	1517	9.80834	9.80834	11.9984
k105_6443	1999	20.7312	20.7312	57.3559
k105_57545	1285	11.8291	11.8291	20.8333
k105_6448	1459	9.77846	9.77846	6.37905
k105_6450	1017	10.6401	10.6401	18.2561
k105_57547	1967	20.4122	20.4122	74.803
k105_159586	2391	24.1959	24.1959	61.6301
k105_36929	1166	14.2205	14.2205	23.7799
k105_129133	2352	11.7198	11.7198	16.9141
k105_129134	2639	18.2611	18.2611	34.6569
k105_129136	1152	8.86427	8.86427	8.44913
k105_118675	6164	11.3909	11.3909	9.29256
k105_77738	1022	117.922	117.922	571.278
k105_77741	1210	13.3566	13.3566	12.1239
k105_87930	1054	9.46792	9.46792	12.309
k105_87932	1449	11.7152	11.7152	20.415
k105_46957	1510	16.2051	16.2051	40.908
k105_87933	1691	8.82998	8.82998	10.7789
k105_98277	1216	12.3508	12.3508	16.9247
k105_16740	3570	26.5175	26.5175	44.816
k105_149781	1476	9.79789	9.79864	20.3904
k105_149783	2323	16.1588	16.1588	24.861
k105_26566	7292	16.3556	16.3556	29.0791
k105_108385	1218	8.49719	8.49719	5.67105
k105_26568	2353	12.364	12.364	20.1454
k105_57551	1491	10.7591	10.7591	13.9457
k105_6458	1820	12.988	12.988	18.4049
k105_57553	2198	15.6533	15.6533	40.1846
k105_6460	1033	10.4881	10.4881	25.8737
k105_67561	1177	12.7507	12.7507	26.7527
k105_67568	1527	9.14887	9.14887	9.0774
k105_36940	1387	27.3832	27.3832	193.792
k105_36945	1256	11.5307	11.5307	13.6883
k105_77744	2158	13.9298	13.9298	16.5367
k105_118694	1976	12.3428	12.3428	11.7005
k105_87950	1021	12.3628	12.3628	34.8589
k105_46967	4165	30.4344	30.4344	152.824
k105_16745	1492	12.1542	12.1542	20.9718
k105_98294	1046	8.3192	8.3192	7.38402
k105_16753	1154	11.1643	11.1643	11.3958
k105_16754	1156	7.38668	7.38668	9.1588
k105_149787	1433	17.5924	17.5924	60.7158
k105_149788	1001	12.047	12.047	33.0401
k105_139312	1336	10.1931	10.1939	15.5337
k105_139313	1213	9.19191	9.19191	3.24563
k105_149793	1164	9.37081	9.37081	9.98281
k105_108394	1524	11.1383	11.1383	14.9802
k105_26569	5202	41.5734	41.5734	97.6976
k105_108396	3224	13.5267	13.5267	11.8269
k105_57557	1108	7.0856	7.0856	8.82235
k105_6463	1196	8.54398	8.54398	10.5545
k105_6467	1672	16.7957	16.7957	15.5749
k105_57565	1196	13.4847	13.4847	12.9696
k105_67569	1203	10.9231	10.9231	6.06535
k105_159608	1285	11.1004	11.1004	11.0887
k105_159610	1132	7.1945	7.1945	5.33724
k105_36949	1826	23.1092	23.1092	40.3744
k105_129153	3016	15.2219	15.2219	17.9444
k105_77758	1456	10.5582	10.5582	8.95943
k105_118697	6296	17.2354	17.2356	26.4825
k105_87953	1915	10.9955	10.9955	8.75507
k105_46977	1023	12.3746	12.3746	11.7621
k105_87959	1428	18.0743	18.0743	33.9356
k105_16755	1135	7.75431	7.75431	11.773
k105_98305	2005	8.69164	8.69164	5.85954
k105_139321	1290	9.67281	9.67281	4.88933
k105_139322	1370	10.8639	10.8639	15.1775
k105_139326	1747	10.4183	10.4183	11.6308
k105_26570	2206	28.4246	28.4246	51.8338
k105_26573	1184	12.4284	12.4284	13.2558
k105_26576	1293	12.1225	12.1225	7.20215
k105_57570	2862	15.6497	15.6497	25.4877
k105_6478	1541	17.4975	17.4975	93.0374
k105_57572	1478	7.99247	7.99247	8.71733
k105_159612	3129	15.0252	15.0252	17.3362
k105_67570	9661	26.1122	26.1122	58.7794
k105_36962	1061	8.75192	8.75192	7.71864
k105_129156	5691	20.6703	20.6703	65.1284
k105_129159	1350	8.95583	8.95583	9.12812
k105_77762	1235	10.9198	10.9198	31.1457
k105_118703	2034	11.5801	11.5801	8.45617
k105_77767	2706	9.95031	9.95031	17.7397
k105_46979	1932	10.5735	10.5735	13.0633
k105_46981	1019	11.0564	11.0564	14.3966
k105_46983	2772	18.9329	18.9329	42.1642
k105_98309	2193	32.2301	32.2301	266.424
k105_98310	1293	8.96588	8.96588	5.34822
k105_98313	1161	11.6499	11.6499	18.311
k105_16774	1216	24.2814	24.2814	70.8748
k105_16776	1083	8.35798	8.35906	3.14883
k105_139329	1734	10.9533	10.9533	12.3086
k105_26579	1517	13.0892	13.0892	20.8061
k105_108412	1244	8.7075	8.7075	10.4176
k105_108413	1129	12.1532	12.1532	29.6124
k105_26582	1713	10.1043	10.1049	19.1197
k105_108414	1464	8.40411	8.40411	2.99497
k105_6482	1603	98.5203	98.5203	162.282
k105_6485	1115	8.55751	8.55751	8.40257
k105_57580	1529	12.4474	12.4474	9.55656
k105_6488	1388	8.62116	8.62116	5.39961
k105_159629	1097	12.4393	12.4393	34.1156
k105_36971	1955	8.49197	8.49252	9.75779
k105_36975	1097	12.2925	12.2925	18.8753
k105_77773	2264	33.8869	33.8869	74.0542
k105_36976	1114	9.37759	9.37759	5.46684
k105_118714	1588	10.8317	10.8317	24.8666
k105_118715	1782	22.3364	22.3364	70.4773
k105_87968	4143	10.9489	10.9489	15.8596
k105_87973	1172	10.1389	10.1389	8.34505
k105_16785	1125	13.4851	13.4851	33.9173
k105_139336	1510	13.8199	13.8199	8.08147
k105_98316	1445	13.4154	13.4154	9.91999
k105_98317	1263	8.36837	8.36837	9.36776
k105_108419	1545	9.30753	9.30753	4.42686
k105_149818	2322	22.4756	22.4756	96.8064
k105_108427	1049	15.9956	15.9956	38.7683
k105_6490	1422	10.7319	10.7319	11.2224
k105_6497	1069	12.099	12.099	23.4814
k105_57585	1295	9.5345	9.5345	14.4921
k105_57588	1008	14.3077	14.3077	27.3311
k105_129169	1558	10	10	10.4861
k105_46994	2328	13.6061	13.6061	16.4235
k105_67601	1488	14.1562	14.1562	12.6809
k105_77774	3763	12.7454	12.7454	16.8708
k105_16787	1342	12.8398	12.8398	15.06
k105_118720	1197	9.6915	9.6915	10.2671
k105_159634	1341	8.01931	8.01931	3.71812
k105_87976	1673	9.85227	9.85292	10.1479
k105_139346	1979	12.4002	12.4002	21.4599
k105_139350	1256	13.0931	13.0931	11.299
k105_98326	3591	25.4298	25.4298	47.2544
k105_129178	1506	13.8444	13.8444	15.9189
k105_108430	2678	13.983	13.983	22.7108
k105_108434	2786	15.9932	15.9932	41.5327
k105_26600	1228	9.68553	9.68553	8.38477
k105_159635	2442	23.1723	23.1723	89.981
k105_159642	1331	18.4098	18.4098	49.5184
k105_26601	4545	24.484	24.484	91.2368
k105_6498	1245	13.9872	13.9872	15.9413
k105_57600	2025	13.5776	13.5776	24.5163
k105_6500	2939	124.01	124.01	921.712
k105_57603	1384	10.4951	10.4951	9.39373
k105_47001	1498	9.66024	9.66024	19.1035
k105_67604	1443	15.157	15.157	21.6262
k105_67605	1037	7.73844	7.73844	5.04663
k105_77791	1267	10.7851	10.7851	7.11151
k105_139354	1583	20.0698	20.0698	70.1334
k105_139365	1227	29.9341	29.9341	97.8816
k105_149820	12222	18.4252	18.4252	18.7712
k105_129185	1452	7.65054	7.65054	4.13219
k105_129189	1791	21.3327	21.3327	54.7733
k105_108436	1164	9.63708	9.63708	6.6737
k105_108437	1445	13.2054	13.2054	27.964
k105_98341	1618	11.9053	11.9053	10.5589
k105_108438	1916	18.4513	18.4519	20.9879
k105_26605	1344	14.5905	14.5905	23.7391
k105_159645	3710	15.2371	15.2371	24.694
k105_57604	2304	13.2177	13.2177	32.4056
k105_57606	1544	7.24749	7.24749	3.78005
k105_57607	1148	14.4409	14.4409	42.6158
k105_67612	1898	13.8307	13.8307	20.9294
k105_47002	6137	15.2425	15.2425	17.895
k105_67613	1538	19.6549	19.6556	27.7559
k105_67614	1040	16.327	16.327	29.5139
k105_47005	1531	15.4613	15.4613	19.9589
k105_47008	1689	11.937	11.937	27.1007
k105_77794	2688	16.7474	16.7474	38.7462
k105_77796	1842	16.6525	16.6531	46.9884
k105_37011	1897	13.6663	13.6663	8.91432
k105_16815	1011	16.223	16.2242	17.4277
k105_118722	14320	118.388	118.388	458.971
k105_87991	6055	24.013	24.013	192.875
k105_87992	1362	11.2054	11.2054	8.34334
k105_139370	1959	13.5235	13.5235	14.9485
k105_98348	1704	10.0463	10.047	14.2791
k105_149829	2668	8.51986	8.51986	7.55755
k105_108439	2709	14.5768	14.5768	16.2348
k105_108440	1796	37.7679	37.7679	132.648
k105_108441	1530	10.7529	10.7529	17.6437
k105_26618	1121	8.51493	8.51493	3.77992
k105_26620	1103	9.11438	9.11438	18.5909
k105_26622	1160	17.3871	17.3871	22.1998
k105_159655	1822	8.62739	8.62739	9.35063
k105_57608	1051	103.029	103.029	439.644
k105_6513	3282	12.0776	12.0776	12.2595
k105_6516	1426	8.70846	8.70846	9.50556
k105_57614	1943	10.7479	10.7479	15.5067
k105_6519	1240	12.3193	12.3193	24.9596
k105_47013	1683	13.6243	13.6243	22.7061
k105_67626	2069	21.4304	21.4304	26.4925
k105_67627	1332	9.04484	9.04484	8.02594
k105_47017	1013	12.8667	12.8667	7.02282
k105_37014	2032	12.1578	12.1578	22.3734
k105_37022	1388	10.2229	10.2229	4.19117
k105_16826	1161	11.8516	11.8516	8.64925
k105_118734	1036	9.27427	9.27427	7.42187
k105_139375	1118	28.6167	28.6167	74.9129
k105_139376	2700	18.8847	18.8847	51.1696
k105_98356	1425	7.67294	7.67294	4.45417
k105_108442	1579	33.2225	33.2225	391.539
k105_149843	1795	17.1593	17.1593	24.0865
k105_159658	1432	9.11388	9.11388	7.72629
k105_26626	1314	10.5808	10.5808	11.9032
k105_159664	1323	12.4297	12.4297	18.015
k105_26633	1104	8.0566	8.05765	5.2716
k105_6520	1009	9.96973	9.96973	18.146
k105_57616	2589	13.205	13.205	10.0991
k105_6524	1428	8.24804	8.24804	7.85307
k105_57621	1747	13.7871	13.7871	21.9306
k105_67630	1405	11.008	11.008	15.1307
k105_47027	2238	12.4243	12.4243	11.7259
k105_37026	2216	13.047	13.047	16.5203
k105_77816	1065	8.93552	8.93552	4.61617
k105_118739	1309	11.3399	11.3399	9.51647
k105_118748	2328	16.1662	16.1662	26.236
k105_16841	1947	16.049	16.0495	25.2709
k105_88002	9965	18.2115	18.2115	33.0267
k105_67636	2091	8.00206	8.00206	10.9113
k105_67637	1550	15.8186	15.8186	46.9821
k105_139378	7099	28.6499	28.6499	42.6731
k105_37034	3185	12.9842	12.9842	16.1909
k105_108458	2069	13.3064	13.3064	20.0814
k105_108460	1715	10.4026	10.4032	13.3967
k105_98372	2113	15.6857	15.6857	19.2176
k105_149848	3572	11.1841	11.1841	12.8781
k105_159668	1732	13.9406	13.9406	44.5873
k105_149850	1012	9.45708	9.45708	15.2495
k105_149851	1298	11.6167	11.6167	23.2008
k105_149853	1153	8.26321	8.26321	9.58336
k105_6530	1142	8.17641	8.17641	6.0102
k105_6531	1474	8.52719	8.52719	4.11339
k105_26638	1265	13.0789	13.0789	14.9201
k105_26643	1065	34.1825	34.1825	83.8408
k105_47030	1649	11.7718	11.7718	11.2323
k105_57622	4710	14.6397	14.6397	19.0259
k105_57626	1400	15.4088	15.4088	32.8649
k105_118750	1106	9.74895	9.74895	8.45209
k105_77827	3507	12.4114	12.4114	17.4013
k105_16848	1042	10.6368	10.6368	12.3011
k105_88008	1242	10.4487	10.4487	13.428
k105_88012	1682	12.6345	12.6345	14.7937
k105_16856	1841	10.8054	10.8054	11.1959
k105_16857	1398	11.5465	11.5465	16.022
k105_67651	1079	9.73735	9.73735	5.39861
k105_139386	1959	11.4892	11.4892	10.7964
k105_37039	1044	11.4866	11.4866	14.1583
k105_129234	1303	10.2038	10.2038	10.6971
k105_37044	1104	12.4822	12.4822	23.7443
k105_37045	1272	10.4545	10.4545	5.33826
k105_108468	1148	11.0431	11.0431	17.0924
k105_149856	3612	39.0474	39.0474	126.989
k105_159684	1004	8.26464	8.26464	5.52192
k105_6540	1503	9.50037	9.50037	7.5623
k105_6543	1100	10.6789	10.6789	10.6755
k105_47038	1044	11.481	11.481	8.85013
k105_47039	1124	10.8214	10.8214	6.59497
k105_57630	1678	11.2736	11.2736	13.4575
k105_57631	1132	14.7597	14.7597	6.60073
k105_47040	1432	12.9743	12.9743	26.0235
k105_118764	1290	17.7851	17.7851	63.342
k105_77844	1014	8.72222	8.72222	11.8393
k105_139392	1079	13.8784	13.8784	56.87
k105_139399	1028	21.6139	21.6139	16.65
k105_37049	1570	15.2014	15.2014	17.4041
k105_16863	1732	10.6966	10.6966	9.00335
k105_16865	1208	18.0482	18.0482	137.596
k105_88027	1210	6.34245	6.34245	7.33207
k105_88029	1266	10.2043	10.2043	8.47661
k105_129249	1184	11.4623	11.4623	7.96423
k105_129251	1046	7.88393	7.88393	6.52506
k105_108479	2215	12.9148	12.9148	12.4704
k105_159694	1002	12.669	12.669	11.3357
k105_159695	1229	6.55329	6.55329	3.98579
k105_57637	1004	7.26581	7.26581	2.38766
k105_6548	1412	10.8368	10.8368	15.1248
k105_67666	1162	22.6591	22.6591	65.6888
k105_67669	1139	10.7179	10.7179	11.8424
k105_67670	1065	31.4273	31.4273	87.873
k105_47046	1973	11.0049	11.0049	15.7591
k105_47048	1157	9.97716	9.97716	9.47566
k105_77855	1364	11.0626	11.0626	11.2294
k105_37051	2103	13.151	13.151	12.0432
k105_139402	2133	22.5865	22.5865	46.179
k105_37061	1110	53.8427	53.8427	310.435
k105_129253	3089	11.345	11.345	5.34245
k105_16877	1127	10.7922	10.7922	25.8432
k105_129258	1389	10.0799	10.0799	15.1544
k105_16879	1948	13.6429	13.6429	14.38
k105_108484	1027	8.32041	8.32041	7.06046
k105_108487	1375	9.48816	9.48816	5.88895
k105_159700	1043	12.1153	12.1153	17.3577
k105_26671	1003	10.8664	10.8664	9.3225
k105_159703	1736	12.5032	12.5032	14.7776
k105_159705	1053	10.2436	10.2436	6.20667
k105_6560	1132	8.05601	8.05601	4.56465
k105_88037	3278	29.1653	29.1653	80.5205
k105_149888	1556	15.1956	15.1956	23.9752
k105_77858	1028	11.1651	11.1651	11.1346
k105_67675	1433	96.7272	96.7272	1297.71
k105_118786	1401	11.0304	11.0304	10.6599
k105_139410	2233	9.37638	9.37638	13.5596
k105_98391	7609	37.3968	37.3968	167.758
k105_98394	1967	77.1057	77.1057	533.271
k105_37062	1153	10.2293	10.2293	8.55015
k105_108491	1130	8.00306	8.00306	8.48721
k105_108494	1289	10.7445	10.7445	14.2502
k105_37069	1171	7.86974	7.86974	4.54479
k105_108495	1312	9.07229	9.07229	8.96453
k105_57658	1823	54.8727	54.8727	209.569
k105_16880	3707	29.2426	29.2426	55.7738
k105_57661	1299	21.1923	21.1923	62.5003
k105_16882	1397	22.7001	22.7001	51.7413
k105_26672	1493	20.653	20.653	42.6173
k105_47060	1149	9.9039	9.9039	3.46168
k105_47062	1842	17.4947	17.4947	27.1927
k105_159711	1248	11.1366	11.1366	9.31771
k105_159713	1970	9.15	9.15	8.92031
k105_67686	1477	14.3979	14.3979	16.7148
k105_77873	2011	12.54	12.54	13.2152
k105_139416	1386	25.0866	25.0866	127.601
k105_118790	3571	12.4347	12.4347	16.7761
k105_98397	2402	10.3686	10.3686	10.1129
k105_129259	8716	12.4151	12.4151	12.6465
k105_98398	1761	23.8684	23.8684	93.6798
k105_37074	1020	10.3931	10.3931	17.8959
k105_16887	1434	20.4307	20.4315	186.61
k105_57674	1116	8.35818	8.35818	4.63014
k105_57677	1082	7.27039	7.27039	5.72701
k105_47068	1150	7.57	7.57	4.898
k105_26676	9531	19.257	19.257	29.7731
k105_88054	1421	8.75924	8.75924	10.3546
k105_159720	1617	37.8957	37.8957	100.238
k105_149898	4604	26.9044	26.9044	47.1449
k105_149903	1622	10.377	10.3777	6.16856
k105_67707	1843	10.9132	10.9132	11.8571
k105_67709	1939	13.0967	13.0967	11.7475
k105_139420	4878	12.0279	12.0279	16.4109
k105_118809	1322	9.01962	9.01962	4.62216
k105_129263	4083	20.3776	20.3776	35.7224
k105_98402	4114	32.5436	32.5436	159.195
k105_47075	2575	38.7621	38.7621	165.755
k105_47076	1283	8.38835	8.38923	7.9464
k105_47080	1343	8.97402	8.97402	6.93306
k105_57687	1379	18.1261	18.1261	22.809
k105_16894	1688	7.76073	7.76073	5.4118
k105_16895	1046	9.30357	9.30357	12.406
k105_88059	1361	10.0273	10.0273	7.00341
k105_88060	3191	25.1414	25.1414	59.7873
k105_159727	1149	8.74575	8.74575	6.75695
k105_159730	2365	12.0352	12.0352	30.4165
k105_26689	1058	9.32819	9.32819	12.1523
k105_159733	1401	16.7674	16.7682	35.8454
k105_108519	1140	13.3303	13.3303	27.7886
k105_37089	2764	13.4866	13.4866	21.7877
k105_77894	1038	6.79504	6.79504	4.53967
k105_149907	1151	13.1229	13.1229	20.8699
k105_77901	1280	10.4646	10.4646	9.67853
k105_6562	19033	27.2782	27.2782	43.1499
k105_67716	1795	7.98237	7.98237	8.68395
k105_6567	1041	13.9708	13.9708	11.4329
k105_67717	1711	15.9955	15.9955	22.2378
k105_118810	2608	17.8043	17.8043	31.0969
k105_6573	1034	10.3416	10.3416	10.2886
k105_118813	1563	9.67657	9.67657	9.33934
k105_118814	1086	13.7575	13.7575	52.0663
k105_139429	2019	18.2969	18.2969	39.4645
k105_139432	1489	14.174	14.174	47.7357
k105_139433	1356	8.30099	8.30099	7.16825
k105_98411	2308	12.8573	12.8573	25.7608
k105_129270	1414	16.7136	16.7136	36.8949
k105_57688	1296	25.3159	25.3159	133.392
k105_129276	1193	8.88686	8.88686	2.78564
k105_57690	1415	10.1921	10.1921	9.67116
k105_57691	1260	10.5135	10.5135	12.7622
k105_57694	1876	12.9954	12.9954	17.1699
k105_88063	3315	13.9084	13.9084	19.1611
k105_16903	2389	11.9647	11.9647	13.4318
k105_88067	1059	11.8548	11.8548	21.7542
k105_88069	1030	8.31023	8.31136	8.28071
k105_16906	2208	14.4631	14.4631	14.2789
k105_159734	1809	7.57866	7.57866	4.43215
k105_26693	1540	10.4072	10.4072	8.14084
k105_159738	1025	7.95543	7.95543	7.87558
k105_26698	1214	22.515	22.515	60.4533
k105_159739	1270	8.41518	8.41518	6.49144
k105_37093	1346	12.0627	12.0627	8.38519
k105_37095	1270	10.8241	10.8241	29.9913
k105_108520	5866	19.3175	19.3175	26.0038
k105_37096	1246	11.7646	11.7646	29.5098
k105_77902	1139	7.17189	7.17189	8.64252
k105_77907	1617	15.9898	15.9898	55.8014
k105_67718	1247	10.4613	10.4613	9.51697
k105_67721	1226	9.68959	9.68959	7.43658
k105_139446	1016	10.4284	10.4284	13.7434
k105_118817	2228	12.6391	12.6391	11.3497
k105_118818	1223	15.6375	15.6375	24.832
k105_16912	1154	12.3456	12.3456	19.5085
k105_118819	1093	10.7455	10.7455	4.45955
k105_16915	1282	27.6175	27.6175	39.071
k105_129284	1471	20.4974	20.4974	101.231
k105_129285	1471	11.7608	11.7608	18.8821
k105_98427	1727	17.5174	17.5174	45.3248
k105_47092	1344	12.8894	12.8894	22.0599
k105_57696	1497	11.9852	11.9859	7.00347
k105_57697	1818	8.14508	8.14508	8.31491
k105_6579	1091	11.7056	11.7056	22.2229
k105_6583	1412	10.4342	10.4342	10.4314
k105_88072	3267	32.2467	32.2467	42.9394
k105_6585	1009	10.2538	10.2538	15.0007
k105_47093	9335	22.6745	22.6745	47.7331
k105_6592	1552	13.0606	13.0606	30.0242
k105_26703	2312	13.7202	13.7202	14.4617
k105_26704	1429	9.62236	9.62236	9.01612
k105_159742	1243	20.7951	20.7951	50.2438
k105_159743	2314	13.6659	13.6659	21.1453
k105_159744	1301	11.6507	11.6507	12.417
k105_26708	3086	20.7493	20.7493	44.0407
k105_149910	9708	19.2039	19.2039	35.3792
k105_108528	2537	17.7051	17.7051	29.8323
k105_149916	1001	8.84254	8.84371	2.41436
k105_149918	2257	20.86	20.86	87.1519
k105_149920	1276	11.5258	11.5258	23.7607
k105_108540	1654	7.2746	7.2746	6.38962
k105_37113	1767	16.1769	16.1769	26.1667
k105_37116	4158	27.6113	27.6113	132.427
k105_77922	1172	7.63699	7.63699	2.56448
k105_26717	1286	9.52817	9.52817	14.3411
k105_67722	5960	14.1824	14.1824	19.2439
k105_118831	1105	10.6513	10.6513	4.58373
k105_67726	1129	15.3616	15.3616	21.0184
k105_118832	1724	12.7814	12.7814	27.4806
k105_118834	1070	8.67609	8.67609	7.88844
k105_16917	1307	16.7113	16.7113	39.216
k105_118839	1201	8.81256	8.81256	8.42864
k105_98428	1476	10.8341	10.8341	11.3823
k105_98431	1146	7.92871	7.92871	6.23102
k105_98432	1356	10.4619	10.4619	10.3898
k105_129290	1032	9.52154	9.52154	16.822
k105_88073	3050	37.3834	37.3834	163.139
k105_67732	2262	28.9574	28.9574	42.4122
k105_98445	2444	19.4124	19.4124	36.5905
k105_118842	1587	12.5101	12.5101	15.3337
k105_77930	1664	15.4491	15.4491	15.8682
k105_149923	3109	13.8445	13.8445	15.1577
k105_77931	2142	11.0417	11.0417	9.92843
k105_149928	1146	9.95984	9.95984	17.1561
k105_16927	2262	13.3338	13.3338	14.8156
k105_16931	1068	24.5534	24.5534	265.39
k105_37126	1085	8.90588	8.90588	13.1282
k105_16933	1576	12.9011	12.9011	52.0693
k105_57717	1886	13.8111	13.8111	24.2214
k105_129305	1199	15.9418	15.9418	21.2571
k105_57729	1009	11.4785	11.4785	13.2685
k105_129307	3078	11.971	11.971	17.6093
k105_47098	3433	15.1797	15.1797	25.088
k105_47100	1623	10.4766	10.4766	17.1288
k105_88088	3491	12.692	12.692	16.227
k105_159757	1705	16.2534	16.2534	37.5253
k105_26719	1057	13.3837	13.3837	48.9519
k105_108553	1011	7.96167	7.96167	4.3462
k105_67745	2046	10.5438	10.5438	11.3162
k105_98449	1216	8.20263	8.20263	2.34763
k105_98450	1144	19.0322	19.0322	48.4057
k105_67746	3161	13.0236	13.0236	18.6429
k105_139451	12960	17.606	17.606	26.1245
k105_139453	1693	14.6306	14.6306	19.8634
k105_149935	5416	17.8097	17.8097	43.0675
k105_129311	1449	9.0816	9.0816	7.9872
k105_129312	1438	12.5575	12.5575	16.7007
k105_77942	2199	10.3797	10.3797	31.5024
k105_16934	1954	23.878	23.878	29.2008
k105_37132	1630	28.0554	28.0554	66.1065
k105_16935	1173	7.41153	7.41153	10.7571
k105_37137	1155	14.4826	14.4826	20.4971
k105_47105	1146	9.00201	9.00201	8.71153
k105_47106	1110	8.24167	8.24167	11.5786
k105_57731	1535	10.2823	10.2823	6.1233
k105_47107	1534	8.81647	8.81647	8.94823
k105_47108	1177	12.1159	12.1159	19.5451
k105_88090	1664	12.4326	12.4326	13.7541
k105_159769	1137	20.1743	20.1743	60.793
k105_159770	1509	10.5725	10.5725	12.591
k105_88094	2326	14.4278	14.4278	18.4747
k105_159772	2333	13.5905	13.5905	25.0038
k105_108560	1032	11.9422	11.9422	13.176
k105_26741	2619	13.5435	13.5435	17.6639
k105_98454	1191	8.53698	8.53698	11.1201
k105_6617	1635	12.7057	12.7057	17.9706
k105_129317	1089	21.9979	21.9979	60.066
k105_77943	2393	13.8235	13.8235	16.348
k105_77945	1333	11.9011	11.9011	8.8929
k105_77948	1288	20.9912	20.9912	28.2778
k105_16943	1162	13.8291	13.8291	12.8243
k105_37139	3119	21.4978	21.4978	42.4435
k105_37140	1396	20.2705	20.2705	54.6152
k105_47111	2908	16.7879	16.7879	44.2417
k105_159773	2066	9.22547	9.22547	16.7137
k105_88104	1445	11.7452	11.7452	18.8005
k105_108569	1544	15.6786	15.6786	40.2484
k105_88106	1441	8.89388	8.89388	8.1213
k105_98471	1284	10.7425	10.7425	8.50734
k105_16948	1572	9.83333	9.83333	8.39513
k105_26746	1221	14.9505	14.9505	22.1443
k105_16953	1585	13.8557	13.8557	12.3843
k105_16957	1169	11.3719	11.3719	15.4185
k105_159776	1229	9.41242	9.41242	7.2704
k105_159777	1357	11.058	11.058	13.9717
k105_6624	1309	7.14668	7.14668	2.45687
k105_159781	1132	10.4725	10.4725	19.5115
k105_6626	1409	10.7871	10.7871	18.4823
k105_159782	1942	11.5257	11.5257	14.5867
k105_6628	1660	21.457	21.457	44.4603
k105_67762	1841	18.0349	18.0349	31.0395
k105_57758	1040	7.50899	7.50899	4.7564
k105_67764	1960	8.67514	8.67514	3.76507
k105_139470	1050	13.6144	13.6144	10.1904
k105_139471	2140	19.2633	19.2633	41.6873
k105_129328	6557	29.471	29.471	67.1317
k105_149938	6658	25.1272	25.1272	87.2906
k105_149948	1071	14.127	14.127	25.3415
k105_47117	1892	11.4501	11.4501	12.1455
k105_37147	1514	18.5616	18.5616	71.8224
k105_47119	1723	11.2072	11.2072	4.46719
k105_47123	1655	13.6193	13.6193	10.7412
k105_37152	1671	13.6805	13.6805	9.586
k105_108576	4724	25.5396	25.5396	43.789
k105_88108	6041	12.8703	12.8703	16.1987
k105_118888	1403	12.3105	12.3113	26.4238
k105_98491	1031	10.8116	10.8116	4.64626
k105_26760	1046	8.06362	8.06362	3.59706
k105_16960	1121	10.2039	10.2039	11.2243
k105_26766	1075	11.6422	11.6422	17.2106
k105_159783	1002	14.662	14.662	11.6859
k105_6633	1066	7.44651	7.44651	4.72171
k105_159785	1467	11.0866	11.0866	14.3223
k105_57764	1724	31.4879	31.4879	80.5246
k105_57769	1000	16.8212	16.8212	55.0446
k105_67777	1332	7.74281	7.74281	4.58239
